logD,caco2_atob_LogPapp,caco2_btoa_LogPapp,mppb_LogUnbound,hppb_LogUnbound
2.4,,,,
2.03,,,,1.6989700043360187
,-5.371611069949688,,,
3.5,,,,
2.68,,,,
1.3,,,,
3.1,,,,
2.39,,,,
2.8,,,,
2.7,,,,
-1.02,,,,1.4473131088235682
-0.97,,,,
1.45,,,,
4.9,,,,0.28103336724772676
,-4.7447274948966935,-5.0,,
1.3,,,,
2.92,,,,
4.04,,,,
2.44,,,,
0.56,,,,
0.7,,,,
2.87,,,,
1.5,,,,
5.2,,,,
,,,,1.092720644684099
2.248,,,,
,-5.275724130399211,,,
1.881,,,,
,-6.113509274827519,-4.769551078621726,,
,-4.958607314841775,-4.958607314841775,,
2.6,,,,
-0.3,,,,
2.8,,,,
1.6,,,,
4.19,,,,
1.2,,,,
4.1,,,,
,,,,1.7914099156671601
0.8,,,,
0.7,,,,
4.1,,,,
0.98,,,,
2.53,,,,
1.9,,,,
1.8,,,,
0.05499999999999999,,,,
1.0,,,,
2.07,,,,
1.2,,,,
3.7,,,,
0.9,,,,
7.15,,,,
0.98,,,,
3.4,,,,
1.32,,,,
3.8,,,,
2.55,,,,
3.0,,,,
2.8785,,,,
-1.02,,,,
1.8,,,,
1.7,,,,
1.9,,,,
2.8,,,,
1.51,,,,
4.0,,,,
2.98,,,,
,-4.337242168318426,-4.376750709602099,,
4.1,,,,
,-6.3979400086720375,,,
3.05,,,,
3.2,,,,
4.07,,,,
,,,,-1.0969100130080656
2.7,,,,
,,,0.7160033436347994,0.43136376415898775
3.0999999999999996,,,,
2.8,,,,
2.9,,,,
4.0,,,,
1.8,,,,
2.8,,,,
4.1,,,,0.0
-0.38,,,,
1.92,,,,
1.3,,,,
1.6,,,,
,,,,1.9993480692067214
2.4,,,,
2.7,,,,
4.08,,,,
2.2,,,,
4.0,,,,
,-4.498119506244941,-4.579549140893932,,1.2304489213782739
1.8,,,,
3.98,,,,
,,,,1.0038911662369108
3.01,,,,
-0.29,,,,
3.0,,,,
4.1,,,,
3.46,,,,
2.4,,,,
3.3,,,,
1.99,,,,0.3424226808222068
,,,0.0,0.0
0.6,,,,
4.5,,,,
,,,,0.35983548233988916
-0.4,,,,
2.2,,,,
,,,,1.3617278360175928
4.0,,,,
2.5,,,,
3.7,,,,
3.6,,,,
4.7,,,,
4.5,,,,
1.1,,,,
0.9,,,,
1.6,-5.6020599913279625,,,
1.7,,,,
0.29,,,,1.6057358938767468
3.0,,,,
,,,-0.3010299956639812,-1.0000000000000246
1.1,,,,
2.6,,,,
2.0,,,,
2.84,,,,
,-7.522878745280337,,,
4.75,,,,
,-7.045757490560675,-5.259637310505756,,
2.2,,,,
5.1,,,,
,,,,0.6532125137753437
0.6,,,,
3.2,,,,0.7923916894982541
4.64,,,,
2.35,-5.0,-5.096910013008056,,-1.5228787452803212
6.73,,,,
2.9,,,,
-0.31666666666666665,,,,
2.41,,,,
2.33,,,,
,,,,1.9400181550076632
1.6,,,,
2.7,,,,
2.4,,,,
3.1,,,,
1.9,,,,
1.46,,,,
,,,0.0,0.3010299956639812
4.0,,,,
-2.0,,,,
3.23,,,,
2.6,,,,
3.9,,,,
3.3,,,,
3.95,,,,
2.31,,,,
2.3,,,,
2.6,,,,
1.2,,,,
0.7,,,,
0.2,,,,
3.77,,,,
1.6,,,,
1.5,,,,
,,,,0.8943160626844386
1.7,,,,
3.1,,,,
2.0,,,,
1.73,,,,
,,,,0.6785183790401136
2.74,,,,
4.55,,,,
2.53,,,,
3.1,-5.154901959985743,-4.769551078621726,,
1.96,,,,
,-6.698970004336019,-4.5376020021010435,,
-0.91,,,,
0.73,,,,
,,,,1.2294258479206948
4.6,,,,
-2.83,,,,
1.3,,,,
3.3,,,,
,,,0.3010299956639812,
3.4,,,,
2.31,-4.7198771036976925,-4.617928899235915,,1.527758752520972
2.4,,,,
,,,-0.3010299956639812,
2.83,,,,
3.4,-7.0,-4.886056647693163,0.9542425094393249,
0.935,,,,
2.41,,,,
3.9,,,,
,-4.679853713888946,-4.79317412396815,,
2.8,,,,
3.0,-6.522878745280337,,,
,-4.218963061378868,,,
,,,1.2787536009528289,
,-5.1444808443322,-4.413750361133959,,
0.58,,,,
,-5.221848749616356,-5.0,,
1.1,,,,
2.5,,,,
2.1,,,,
1.81,,,,
2.46,,,,
-0.2,,,,1.2304489213782739
0.8,,,,
1.47,,,,
,,,,-0.6989700043360126
2.97,,,,
1.4,,,,1.3222192947339193
5.4,,,,
3.75,,,,
2.4,,,,
1.7,,,,
3.1,,,,
-0.5,,,,
0.6,,,,
,,,0.0,
3.7,,,,
1.1,,,,
3.7,,,,
4.76,,,,
1.0,,,,
3.6,,,,0.47712125471966244
,-5.886056647693163,,,
3.723,,,,
,-5.167491087293763,-5.040958607678906,,
3.7,,,,
3.8,,,,0.47712125471966244
5.0,,,,
0.79,,,,
2.13,,,,
1.43,,,1.708845638048179,1.6057358938767468
2.08,,,,
3.2,,,,
,,,,0.5185139398778871
1.3,,,,
0.6,,,,
,,,0.43136376415898775,
1.7,-5.585026652029182,,,
0.65,,,,
1.04,,,,
4.0,,,,0.5682017240669953
5.59,,,,
1.1,,,,
3.2,,,,
2.37,,,,
7.6,,,,
4.1,,,,
0.3,,,,
3.84,,,-0.09691001300805796,
,,,,1.1958996524092338
3.7,,,,
1.7,,,,
1.8,,,,1.2304489213782739
,,,,0.7242758696007888
1.3,-4.585026652029182,,,
0.41,,,,
-3.48,,,,
3.6500000000000004,,,,
2.9,,,,
-1.8099999999999998,,,,
2.84,,,,
2.4,,,,
1.52,,,,
3.0,,,,
2.2,,-4.853871964321762,,
1.56,,,,1.5563025007672873
2.3,,,,
,,,0.5065050324048712,0.2528530309798947
1.0,,,,
3.62,,,,
-1.1,,,,
-1.22,,,,
4.0,,,,
2.6,,,,
3.3,,,,
2.01,,,,
-1.21,,,,
2.18,,,,
2.6,,,,
,,,1.260071387985075,1.2966651902615312
5.1,,,,
-1.9,,,,
,,,,1.3577443251803758
-0.66,,,,
2.5,,,,
3.16,,,,
3.2,,,,
0.59,,,,
3.1,,,,
2.39,,,,
0.3,-6.045757490560675,,,
0.88,,,,
1.9,,,,
3.5,,,,
1.4,,,,
,,,,0.6785183790401136
6.4,,,,
3.4,,,,
2.4,,,,
1.91,,,,
2.98,,,,
,-4.910094888560602,,,
1.1,,,,
3.75,,,,
1.1,,,,
3.0,,,,
3.4,,,,
2.82,,,,
,,,,1.4183012913197455
,,,0.1461280356782398,-0.1549019599857414
4.01,,,,
,-5.0,,,
2.76,,,,
3.5,,,,
1.8,,,,
2.3,,,,
3.0,,,,
1.1,,,,
,-4.795880017344075,-4.886056647693163,,
6.49,,,,
,,,1.2304489213782739,0.9542425094393249
3.5,,,,
2.9,,,,
3.43,,,,
1.5,,,,
3.0,,,,
1.6,,,,
3.5,,,,
,,,,0.3979400086720376
2.5,,,,
2.11,,,,
1.9,,,,
-0.18,,,,
-0.13,,,,
4.2,-4.576754126063192,,,
,-4.787812395596042,,,
2.1,,,,
0.8,,,,
,,,0.2552725051033054,0.2552725051033054
3.1,,,,
4.3,,,,0.0
-1.0,,,,
,-6.292429823902063,,,
0.1,,,,
1.73,,,,
2.92,,,,
2.94,,,,0.20411998265592324
3.7,,,,
4.7,,,,
,,,,-0.6197887582884032
,-6.356547323513813,,,
2.8,,,,
2.9,,,,
2.8,,,,
-0.2,,,,
1.9,,,,
,,,,0.9395192526186187
0.72,,,,
3.9,,,,
1.4,,,,
0.9,,,,
,-5.2076083105017466,-5.00436480540245,,
,,,,0.041392685158222794
2.4,,,,
3.44,,,,
2.645,,,,-0.6989700043360126
1.8,,,,
1.45,,,,-0.39794000867203144
1.07,,,,-0.1549019599857414
2.8,,,,
,-6.638272163982407,-4.6777807052660805,,
3.6,,,,
3.6,,,,
1.8,,,,
0.6,,,,
4.15,,,,
4.2,,,,
1.53,-5.501689446210399,-4.272458742971444,,
1.5,,,,
-1.03,,,,
0.16333333333333333,,,,
2.8,,,,
,,,,0.6117233080073422
1.1,,,,
-0.41,,,,
,,,,1.4756711883244298
2.95,,,,
-0.22,,,,
0.3,,,,
3.77,,,,
2.0,,,,
0.86,,,,1.7634279935629373
2.0,,,,
2.4,,,,
,-4.202732459169283,-4.581698708680254,,
2.5,,,,
1.8,,,,
1.1,-5.920818753952375,,,
0.62,,,,
1.75,,,,
-0.1,,,,1.2457593559672768
3.4,,,,
-0.19,,,,
4.4,,,,
4.08,,,,
3.0,,,,
0.32,,,,
4.5,,,,
1.59,,,,
2.21,,,,
2.1,,,,
2.1,,,,
,,,,1.9905608299940198
2.6,,,,
2.8,,,,1.0791812460476249
1.85,,,,
2.2,,,,
1.9,,,,
-0.25,,,,
4.6,,,,
1.395,,,,
1.5,-7.0,,,
0.98,,,,
2.5,,,,
,,,0.20411998265592324,
4.36,,,,
,-4.473660722610156,,,
,,,,1.3222192947339193
4.3,,,,
4.5,,,,
1.8,,,,
2.3,,,,
1.22,,,,
2.6,,,,
,-5.657577319177793,-5.6020599913279625,,
-0.1,,,,
2.4,,,,
5.0,,,,
1.69,,,,
2.8,,,,
2.0,,,,
2.2,,,,
0.62,,,,
2.41,,,,
2.0,,,,
2.2,,,,
-1.17,,,,
3.3,,,,
4.2,,,,
0.9,,,,
7.03,,,,
1.9,,,,
2.3,,,,
-0.4,,,,
0.9,,,,
3.2,,,,
2.8,,,,
2.2,,,,
3.5,,,,
5.38,,,,
2.635,,,,
3.77,,,,
3.13,,,,
,,,1.255272505103306,1.4393326938302626
3.46,,,,
4.648,,,,
2.1,,,,
2.135,,,,
,,,,0.35983548233988916
4.53,,,,
2.66,,,,
1.1,,,,
2.4,,,,
2.39,,,,
3.4,,,,
2.8,,,,
3.33,-5.147520006363144,-5.019088062223156,,
,,,,0.643452676486188
2.86,,,,
2.2,,,,
,,,,1.3027637084729817
-3.4,,,,
2.1,,,,
1.3,,,,
-3.11,,,,
2.3,,,,1.6989700043360187
0.7,,,,
1.3,,,,
2.3,,,,
2.0,,,,
1.7,-5.698970004336019,-4.886056647693163,,
,,,,0.9314578706890054
2.7,,,,
2.7,,,,
4.03,,,,
3.1,,,,
2.89,,,,
-1.3103333333333333,,,,
1.91,,,,
1.1,,,,
3.3,,,,
3.3,,,,
3.3,,,,
1.11,,,,
3.9,,,,
,,,,-1.0000000000000246
1.3,,,,
1.0,,,,1.5440680443502757
,,,1.8260748027008264,1.6989700043360187
,-4.919734372660155,,,
1.4,,,,
1.8,,,,
2.1,,,,
0.17,,,,
2.8,,,,
,-6.886056647693163,,,
1.75,,,,
,-4.7447274948966935,-4.568636235841013,,
2.0,,,,
0.29,,,,
,,,0.6127838567197349,0.36172783601759234
1.1,,,,
3.8,,,,
-0.27,,,,0.6404814369704223
4.8,,,,
1.6,,,,
5.2,,,,
1.24,,,,
1.1,,,,
3.36,,,,
,,,,0.5910646070264999
3.0,,,,
,,,,0.42813479402878996
2.0,,,,
2.32,,,,
0.3,,,,
,,,1.7160033436347992,1.5440680443502757
-1.02,,,,
3.39,,,,
-0.43,,,,
2.17,,,,
3.8,,,,
2.2,,,,
3.6,,,,
4.0,,,,
2.5,,,,
3.15,,,,
2.84,,,,
0.87,,,,
4.84,,,,
3.065,,,,
2.4,,,,
2.0,,,,
3.2,,,,
3.3,,,,
2.9,,,,
1.4,,,,
5.1,,,,
4.0,,,,
3.02,,,,
2.8,,,,
,,,,1.395850376018781
2.2,,,,
3.2,,,,
3.6,,,,
2.5,,,,
2.2,,,,
,,,1.0791812460476249,1.3979400086720377
4.5,,,,
2.3,,,,
1.4,,,,
,,,,-1.0000000000000246
4.1,,,,
3.28,,,,
,,,,1.3222192947339193
1.4,,,,
2.45,,,,
3.7,,,,
2.72,,,,
3.4,,,,
5.6,,,,
1.3,,,,
0.25,,,,
,,,1.4913616938342726,1.5440680443502757
2.0,,,,
3.13,,,,
0.9,,,,
3.9,,,,
,-5.214670164989233,-6.301029995663981,,
3.5,,,,
2.0,,,,
3.2,,,,
2.0,,,,
3.7,,,,
,,,0.0,
3.2,-4.853871964321762,,1.4328090050331683,1.2294258479206948
3.3,-4.876148359032914,,1.5301996982030823,1.2294258479206948
3.96,,,,
2.79,-6.522878745280337,,,
3.9,,,,
0.9,,,,
3.7,,,,
0.2,,,,
2.3,-5.714442690992226,,,
1.67,,,,
2.44,,,,
,-5.525783735923745,-4.29379445811803,,
3.3,,,,
2.4,,,,
2.4,,,,
2.1,,,,
0.63,,,,
3.1,,,,
2.8,,,,
2.83,,,,
-0.6,,,,
1.8,,,,
,-5.238824186844269,,,
,-4.920818753952375,-5.154901959985743,,1.9983465373963647
4.766666666666667,,,,
0.3,,,,
0.71,,,,
,-4.844663962534939,,,
3.43,,,,
3.0,,,,
0.4,-6.4089353929735005,,,
,,,0.0211892990699369,-0.05551732784983362
3.73,,,,
1.9,-4.522878745280337,,,
2.2,,,,
,,,,1.0
1.67,,,,
-1.18,,,,
1.8,,,,
2.4,,,,
3.1,,,,
1.7,,,,
1.7,,,,
1.24,,,,
2.69,,,,
2.4,,,,
3.0,,,,
3.52,,,,
3.7,,,,0.5440680443502757
3.3,,,,
0.34,,,,
,,,,-1.6989700043361051
2.9,,,,
3.3,,,,
4.5,,,,
1.14,,,,
-1.46,,,,
0.39,,,,
1.77,,,,
1.8,,,,
3.0,,,,
3.1,,,,
3.6,,,,0.5185139398778871
1.62,,,,
4.2,,,,
1.8,-4.686132779630847,,,
3.2,,,,
2.8,,,,
1.6,,,,
2.61,,,,
1.3,,,,
,,,1.9637878273455553,
4.39,,,,
4.5,,,,
2.67,,,,
2.0,,,,
,-4.586700235918748,,,
1.1,,,,
,,,,0.4183012913197462
1.1,,,,
2.3,-4.431798275933005,,,
3.7,,,,
1.3,,,,
1.8,,,,
0.73,,,,
,,,,0.2528530309798947
5.0,,,,
2.95,,,0.3222192947339181,0.7781512503836436
-0.32,,,,
0.81,,,,1.440121603187804
0.32,,,,1.7279477095447968
0.3,,,,
2.3,,,,
,-5.443697499232713,-4.42021640338319,,
0.3,-4.777283528852417,,,
3.0,,,,
,-4.585026652029182,-4.795880017344075,,
4.3,,,,
4.6,,,,
0.7,,,,
,,,,1.4313637641589874
4.4,,,,
2.3,,,,
,-5.045757490560675,-4.853871964321762,,1.3979400086720377
,,,,-0.3565473235138148
1.3,,,,
,,,,1.9983901303180476
3.0,,,,
2.7,,,,
4.0,,,,
,-4.962573502059376,,,
,-5.376750709602099,,,
2.9,,,,
2.7,,,,
2.15,,,,0.27875360095283025
3.5,,,,
,,,-0.3010299956639812,-0.3010299956639812
5.1,,,,
,-4.818156412055227,,,
3.6,,,,
,-6.040958607678906,,,
3.09,,,,
,-4.769551078621726,,1.9925535178321356,1.9921114877869497
3.6,,,,
2.7,,,,
4.1,,,,
3.05,,,,
-0.99,,,,
0.75,,,,
1.6,,,,
,,,,1.9916690073799486
4.0,,,,
1.335,,,,
3.9,,,,
,-5.485452247339714,,,
-0.25,,,,
4.3,,,,
2.61,,,,
1.5,,,,
1.6,,,,
,-4.590066876668706,-4.488116639021126,,
2.49,,,,
1.4,,,,
2.2,,,,
,,,1.02530586526477,1.1430148002540952
2.0,,,,
2.7,,,,
-2.3,,,,
3.8,,,,
2.75,,,,
0.05,,,,
,-6.585026652029182,,,
5.35,,,,
2.76,,,,
-2.14,,,,
0.2,,,,
2.4,,,,
3.4,-4.314258261397736,,,
4.3,,,,
,,,,1.02530586526477
2.8,,,,
3.0,,,,
3.0,,,,
-0.01,,,,
0.428,,,,
2.11,,,,
1.45,,,1.6989700043360187,1.6989700043360187
2.8,,,,
,,,0.17318626841227255,0.22271647114758372
3.0,,,,
,,,,0.6599162000698495
2.7,,,,
1.04,,,,
,,,,0.330413773349191
,-4.721246399047171,-4.2441251443275085,,
,-4.657577319177793,-4.494850021680094,,
1.1,,,,
4.1,,,,
4.0,,,,
3.6,,,,
2.88,,,,
3.7,-5.920818753952375,,,
,-4.769551078621726,,,
0.66,,,1.6679196853173615,1.3106933123433606
3.4,,,,
4.4,,,,
,,,,0.39093510710337803
1.67,,,,
4.29,,,,
2.3,,,,
,,,1.1139433523068367,
,,,,-0.4089353929735002
1.9,,,,
1.67,,,,
4.0,,,,
2.0,-4.686132779630847,,,
4.51,,,,
4.51,,,,
4.54,,,,
4.2,,,,
4.2,,,,
3.39,,,,
2.3,,,,
3.4,,,,
2.5,,,,
1.6,,,,
3.9,,,,
3.6,,,,
4.4,,,,
,,,,1.5314789170422551
0.9,,,,
1.06,,,,
-1.72,,,,
3.7,,,,
,-5.050609993355088,,,
3.6,-4.920818753952375,,,
0.5942,,,,
-0.79,,,,
1.0,,,,
,-7.221848749616356,-7.221848749616356,,
,,,,1.146128035678238
3.7,,,,0.6020599913279624
,,,1.3741370939994129,
,,,,0.5538830266438741
0.8,-6.2441251443275085,-6.585026652029182,1.6020599913279623,
2.9,,,,
2.2,,,,
,,,,-0.39794000867203144
0.56,,,,-1.0000000000000246
3.95,,,,
1.4,,,,
2.4,,,,
1.8,,,,
0.0,,,1.2041199826559248,
2.79,,,,
2.2,,,,
2.3,,,,
4.5,,,,
2.2,,,,
3.0,,,,
2.43,,,,
4.4,,,,0.1461280356782398
2.51,,,,
,-5.346787486224656,,,
,,-5.479647495916682,,
2.4,,,,
4.09,,,,
2.1,,,,
,-6.657577319177793,-5.403402904373539,,0.17609125905568124
2.1,,,,
1.76,,,,
3.0,,,,
0.7,,,1.3424226808222062,
,-4.576754126063192,,,
-1.1226666666666667,,,,
2.5,,,,
-0.68,,,,
,-5.301029995663981,-5.369572124974976,,
2.0,,,,0.8450980400142568
2.0,,,,
2.5,,,,
,,,,0.0
2.41,,,,
3.84,,,,
,,,,0.44715803134221876
3.0,,,,
0.8,,,,
2.6,,,,
,,,1.3617278360175928,1.414973347970818
3.2,,,,
0.2,,,,
3.2,,,,
2.9,,,1.9609461957338314,1.9395192526186185
0.44,,,,
,,,,-1.301029995664006
3.6,-4.229147988357856,,,
1.6,,,,
1.4,,,,
,-4.619788758288394,-4.723538195826756,,
3.2,,,,
3.55,,,,
3.6,,,,
,,,,-0.6989700043360126
3.0,,,,
0.84,,,,
3.72,,,,
3.8,,,,
3.4,,,,
2.86,,,,
,,,1.7993405494535817,
1.66,,,,
,-4.958607314841775,,,
0.56,,,,
1.3,-5.403402904373539,,,
1.7,,,,
3.3,,,,
,,,,0.8202014594856402
4.23,,,,
0.2,,,,
2.7,,,,
4.8,,,,
4.7,,,,
0.91,,,,
2.4,,,,
1.6,,,,
0.5,,,,
2.6,,,,
2.16,,,,
2.29,,,,
4.2,,,,
3.6,,,,
1.7,,,,
1.8,,,,
2.6,,,,
3.4,,,,
3.3,,,,
2.05,,,,
,-4.795880017344075,,,
,-6.154901959985743,,,
,-4.42712839779952,,,
1.2,,,,
3.4,,,,
2.6,,,,
3.26,,,,
3.3,,,,
2.7,-5.068033885271827,,,
3.1,,,,
3.2,,,,
5.7,,,,
1.44,,,,1.461648568063455
3.9,,,,
3.39,,,,
1.2,,,,
0.59125,,,,
,,,,0.9777236052888477
3.7,,,,
2.0,,,,
1.1,,,,
4.3,,,,
1.98,,,,
3.2,,,,
1.49,,,,
2.14,,,,
-2.22,,,,
1.61,,,,
2.62,,,,
-0.11,,,,
3.9,-5.568636235841013,-5.42021640338319,,
3.0,,,,
0.6,,,,
,-7.0,-6.721246399047171,,
2.65,,,,
2.78,,,,
6.2,,,,
2.2,,,,
1.93,,,,
4.5,,,0.0,
2.8,,,,
-1.7,,,,
,,,,0.8450980400142568
3.28,,,,
2.54,,,,
,,,0.3010299956639812,1.1139433523068367
1.48,,,,
3.2,,,,
3.6,,,,
3.2,,,,
2.2,,,,
-0.26,,,,
1.71,,,,
3.0,,,,1.0969100130080565
1.35,,,,
2.5,,,,
,-4.886056647693163,-5.0,,
,,,,-0.3665315444204066
3.5,,,,
,,-7.0,,1.954242509439325
,,,0.9127533036713233,1.3422252293607904
,,,0.0,
1.0,,,,
1.65,,,,
,,,,0.46686762035411045
3.9,,,,
4.9,,,,
1.6,,,,
1.3,-4.341988603342887,,,
,-8.0,,,
,,,,1.5440680443502757
1.38,,,,
5.56,,,,
,,,,0.28103336724772676
,-4.748848656824645,,,
0.54,,,,
3.7,,,,
3.7,,,,
3.92,-4.836242476018044,-5.0467236633326955,,
0.4633333333333334,,,,
4.0,,,,
2.7,,,,
2.5,,,,
2.31,,,,
0.6,,,,
,,,0.7781512503836436,
2.27,,,,
4.4,,,,
0.27,,,,
1.37,,,,
2.62,,,,
6.18,,,,
3.9,,,,
2.9,,,,
4.645,,,,
2.0,,,,
3.0,,,,
3.0,,,,
3.0,,,,
3.0,,,,
4.1,,,,-0.236572006437064
2.6,-6.795880017344075,,,
1.8,,,,
-0.6,,,,
2.57,,,,
0.9,,,,
2.66,,,,
2.95,,,,
1.3,-5.301029995663981,,,
5.3,,,,
,,,,0.8450980400142568
2.4,,,,
1.2,,,,
1.03,,,,
2.2,,,,
3.5,,,,
,,,,0.6989700043360189
,,,,1.9989129043587859
,,,,0.36172783601759234
2.3,,,,
,-5.274905478918531,-5.181774106386045,,
2.8,,,,
1.8,,,,
4.5,,,,
2.7,,,,
2.7,,,,
7.612,,,,
0.64,,,,
1.37,,,,
3.8,,,,
3.4,,,,
1.3,,,,
5.1,,,,
3.76,,,,
1.3,,,,
2.34,,,,
0.93,,,,
1.4,,,,
2.7,,,,
,,,1.2041199826559248,
1.02,,,,
2.71,,,,
2.4,,,,
,-4.488116639021126,-4.982966660701219,,
1.8,,,,
2.64,,,,
2.3,,,,
1.0,,,,
3.0,,,,
0.9,,,,
,-4.289036881004725,,,
2.7,,,,
1.9,,,,
2.6,,,,
3.77,,,,
,,,,0.5538830266438741
3.08,,,,
1.1,,,,
1.6,,,,
3.7,,,,
,-5.195179321278838,-5.400116927926312,,
5.0,,,,
2.8,,,,
2.7,,,,
1.5,,,,
4.53,,,,
3.66,,,,
2.33,,,,
5.2,,,,
5.6,,,,
1.6,,,,
1.22,,,,
2.92,,,,
4.0,,,-0.4089353929735002,0.14301480025409527
3.4,,,,
2.9599999999999995,,,1.1760912590556813,0.9030899869919435
2.43,,,,
1.5,,,,
1.6,,,,
2.4,,,,
2.3,,,,
2.2795,,,,
2.3,,,,
2.5,,,,
3.4,,,,
3.2,,,,
1.65,,,,
2.05,,,,
1.8,,,,
,,,,0.8943160626844386
4.3,,,,
3.0,,,,
2.1,,,,
,-5.522878745280337,-4.4089353929735005,,
5.4,,,,
1.18,,,,
1.2,,,,
4.4,,,,
1.3,,,,
6.08,,,,
3.1,,,,
3.16,,,,
5.7,,,,
3.935,,,,0.16583762469012928
2.2039999999999997,-4.655607726314889,-5.229147988357856,,0.5910646070264999
2.4,,,,
3.57,,,,
1.51,,,,
,,,,0.20411998265592324
2.81,,,,
2.9,,,,
2.5,,,,
,-5.167491087293763,-4.82102305270683,,
,,,1.9903388547876015,1.9890046156985368
4.2,,,,
2.4,,,,
2.5,-4.142667503568732,,,
-0.49,,,,
-1.4,,,,
,,,,1.8808135922807914
0.63,,,,1.683677298818692
1.07,,,,1.2041199826559248
-0.29,,,,
,,,,0.8195439355418683
,-4.982966660701219,,,-0.6989700043360126
,-6.130768280269024,-4.364516253185088,,
2.4,,,,
,-4.943095148663527,-4.764471553092451,0.3222192947339181,
3.8,,,,
3.7,,,,
5.41,,,,
,-6.119186407719209,,,
2.06,,,,
3.6,,,,
-0.69,,,,
1.83,,,,
3.99,,,,
2.8,,,,
2.62,,,,
,-5.341035157335565,-5.823908740944319,,
1.47,,,,
3.9,,,,
,-5.966576244513051,,,
,-4.9446216686249995,,,
3.2,,,,
2.1,,,,
3.04,,,,
,,,0.44715803134221876,0.27875360095283025
3.8,,,,
1.1,,,,
0.85,,,,
4.03,,,,
0.5,,,,
2.6,,,,
4.95,,,,
2.82,,,,
,,,,0.3404441148401179
1.3,,,,
2.8,,,,
4.9,,,,
2.6,,,,
1.8,,,,
2.2,,,,
3.2,,,,
3.6,,,,
5.2,,,,
,-5.958607314841775,,,
-0.59,,,,
0.6,,,,
1.6,,,,
1.48,,,,
3.0,,,,
2.175,,,,
3.7,,,,
,-6.522878745280337,-4.508638306165727,,
6.0,,,,
,,,,0.6981005456233895
2.6,,,,
2.9,,,,
3.5,,,,
1.4,,,,
2.94,,,,
,-7.3979400086720375,,,
1.7,,,,
1.98,,,,
3.5,,,,
,,,,-0.04575749056067238
1.95,,,,
1.31,,,,
3.6,,,,
1.7,-5.769551078621726,,,
5.3,,,,
2.54,,,,
3.05,,,,
0.78,,,,
,,,,-1.0000000000000246
2.49,,,,
,,,0.0,
,,,1.0791812460476249,
1.46,,,,
2.5,,,,
4.3,,,,
1.1,,,,
1.6,,,,
2.44,,,,
2.1,,,,
3.31,,,,
,,,,-0.2518119729937978
4.4,,,,
-2.17,,,,
0.5,,,,-0.04575749056067238
,,,0.6127838567197349,
4.6,,,,
4.39,,,,
3.06,,,,
,-4.876148359032914,-4.97061622231479,,
2.2,,,,
1.99,,,,
3.16,,,,
1.9,,,,
1.53,,,,
-1.1,,,,
4.84,,,,
,,,0.47712125471966244,
2.63,,,,
2.6,-6.337242168318426,,,
3.23,,,,
3.4,,,,0.5797835966168098
0.5,,,,
2.65,,,,
,,,1.1760912590556813,
3.0,,,,
,,,,-0.7695510786217217
,,,1.2041199826559248,1.2787536009528289
1.2,,,,
0.25,,,,0.6127838567197349
,,,,0.6117233080073422
0.28,,,,
1.5,,,,
7.82,,,,
2.3,,,,
6.0,,,,
3.0,,,,
,-4.5376020021010435,,,
4.11,,,,
,,,-0.4436974992327134,
1.5,,,,
,-5.795880017344075,,,
,-5.906578314837765,,,
1.8,,,,
1.7,,,,1.792391689498254
,-5.4858951790271675,,,
1.095,,,,
2.4,,,,
,,,,0.4048337166199391
2.5,-5.2076083105017466,,,
,,,,0.021189299069942776
0.92,,,,
2.5,,,,
-1.09,,,,
4.4,,,,
2.6,,,,
0.6,,,,
2.9,,,,
2.36,,,,
2.36,,,,
1.5,,,,
2.2,,,,
-0.23,,,,
2.9,,,,
3.5,,,,
0.9,,,,
-3.1774999999999998,,,,
2.7,,,,
-0.3,,,,
2.59,,,,
2.0,,,,
0.3,,,,
,,,,-1.0000000000000246
3.5,,,,
,-5.221848749616356,-4.7447274948966935,,
3.0,-4.253365801062421,,,
0.12,,,,
1.98,,,,
5.59,,,,
4.01,,,0.14301480025409527,0.17318626841227255
,,,0.17609125905568124,
2.0,,,,
1.75,,,,
2.12,,,,
,,,1.6444385894678386,
2.22,,,,
4.2,,,,
4.8,-4.6777807052660805,,,
4.0,,,,
1.1,,,,
-0.09,,,,
2.9,,,,
,,,0.6989700043360189,1.146128035678238
,-4.698970004336019,-4.5376020021010435,,0.8450980400142568
1.88,,,,
3.33,,,,
3.7,,,,
1.4,,,,
2.11,,,,
1.2,,,,
,-5.638272163982407,-5.107905397309519,,
2.8,,,,
1.1,,,,
,,,,0.3117538610557537
1.5,,,,
4.0,,,,
3.66,,,,
2.12,,,,
3.71,,,,
4.04,,,,
0.9,,,,
3.4,,,,
0.1,,,,
,,,,0.47712125471966244
,-6.698970004336019,,,
2.9,,,,
3.9,,,,
6.37,,,,
3.78,,,,
2.35,,,,
3.2,,,,
,,,,1.0791812460476249
-1.65,,,,
,,,,0.3424226808222068
,,,,1.1760912590556813
3.21,,,,
4.15,,,,
,,,,0.0
1.55,,,,
1.17,,,,
0.7250000000000001,,,,
1.5,,,,
,-6.045757490560675,,,
1.6,,,,
,,,1.164352855784437,
0.88,,,,
4.0,,,,
,,,,1.3422252293607904
1.87,,,,
,,,,0.6884198220027102
2.37,,,,
1.8,,,,
,,,1.146128035678238,1.0791812460476249
1.0,,,,
1.8,,,,
1.65,,,,
-1.56,,,,
3.7,,,,
